chain,pool,factory,factory_version,token0,token0_symbol,token0_balance,token0_value_usd,token1,token1_symbol,token1_balance,token1_value_usd,total_value_usd,blockNumber,txHash,priceProvider,admin,adminFeeDestination
base,0x4a0c2c1f342037e6afcaca07ebc090beb3f9f715,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0xc0634090f2fe6c6d75e61be2b949464abb498973,KTA,0,0.0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0,0.0,0,0x2cf32da,0x1eb63dd5529d215bd5e8e428dfc5ef3ae2ef1c9378c9ab7ea2d93809237cca92,0xc508b6eaa684572bfc6a82c8dabc9d4ef377f184,,
base,0x7c34d00c1b20a1ed913c34994c2a137471baa2e1,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x4200000000000000000000000000000000000006,WETH,0,0.0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0,0.0,0,0x2d03eda,0x2dfc71a6b8127c2a9658fca6582a0aa16a48e2721d99bfabec599bd9daf17df7,0xd1f874a56413504bbd137a5280969b6a890fce48,,
base,0x43b7eff5486554a4cc2d9a89eca4a9cf06974032,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x4200000000000000000000000000000000000006,WETH,0,0.0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0,0.0,0,0x2d03fbe,0x263354befa00f751052d8b86415ff232d8e9f321d85ec10884bcd98207e716c3,0xd1f874a56413504bbd137a5280969b6a890fce48,,
base,0x4965741dc7989506672dbeb040df56230a6df894,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x4200000000000000000000000000000000000006,WETH,0,0.0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0,0.0,0,0x2d4c811,0x153926c48737c21e812dd93f8bb8166c00f30dc01382de0c10d1d3cdc13821db,0x70286b7301819be8abf5c10373bd5fb566241351,,
base,0x37bd23ccb025944fe075b5dd51ca8eeac9a0b87f,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x4200000000000000000000000000000000000006,WETH,0,0.0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0,0.0,0,0x2d81c0f,0xc0b2f5625e347d5f136813b76a673c09a499fce3f0298ffb3773dc8c189648b9,0x7eef98f63077bafb79b87d60431eb705c28a521e,,
base,0xcb42dbe6c5c5a313f6cb91f7118935fedf7fd8f1,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x4200000000000000000000000000000000000006,WETH,0,0.0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0,0.0,0,0x2ef69af,0xa91b577a75587de76a472291cb74b2c46f1ccd00c13bacd8be15e49a3b27946d,0xbfb141d1f0253b1080289b9f945c0d92a8d75c79,,
base,0x6aed6f1423e79b1875e98df4c2075225a2163a0c,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,0,0.0,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,USDC,0,0.0,0,0x2ef69ba,0xd39baa13c706262fc210f5aa8dfd89a21adcc3b87eaa1ec35e6ce954d0973cba,0xf7e4a2ed44facbe1490384f3108f54d705bdabd0,,
avax,0xaba7ed514217d51630053d73d358ac2502d3f9bb,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,0,0.0,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,AvalancheUSDC,0,0.0,0,0x4bb747a,0xc4c6ccc39d0c9b8b7e506ea7db6f1344aec3232bd02657652741deac50ffbe2b,0xef3690cbb1217410833f093ce56f7a1603787cad,,
avax,0xf2c9fd87ef0e0d8c900528ee707eef346ae33652,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,0,0.0,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,AvalancheUSDC,0,0.0,0,0x4c0a190,0x25851dd8cc58ee69959390898506dfb8e3074e1c308ce7636e52b970096680c1,0x2150f7ecac0d092400c5b0678d2ba472cb59ec39,,
avax,0xa15425c9b4eec01b83f406aec34ecc8af0a7a88e,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,0,0.0,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,AvalancheUSDC,0,0.0,0,0x4c0a1dc,0xc4887371a410c23fb100dce9efe3c980eb98b5231a2c06ceb70917d867b72461,0xc1f7af0472a65fb2bd485ff1e693b08a5a02589b,,
avax,0x18182a67c05880192bb22007fc39f58a4c7f58ea,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,0,0.0,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,AvalancheUSDC,0,0.0,0,0x4c0a222,0x405f75e1631cde7724033917244e4db77ba6eefe5748aa01de0c42538d095eb7,0xc1f7af0472a65fb2bd485ff1e693b08a5a02589b,,
avax,0x8deb489f8334f6d54b92f8f10ac4473deae24b23,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,0,0.0,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,AvalancheUSDC,0,0.0,0,0x4c0a268,0xc9756c41042d837ea0bfd60b343c436e9ed69921bd3204e6b2f83ecd27295b16,0xc1f7af0472a65fb2bd485ff1e693b08a5a02589b,,
avax,0xd7f70c765211ae1bdc4460e5f59b4398733cb45b,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,0,0.0,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,AvalancheUSDC,0,0.0,0,0x4c0a30c,0xc3e31ff446bc8dac6437c368b699e0a6406e5f0235a12482fb89b3cdc27668d9,0xec6dd098a36e99f2a426ba041d75dfe8aa789d4f,,
avax,0x6eb5af2246f72e0fd249b60535789638977e3098,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,0,0.0,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,AvalancheUSDC,0,0.0,0,0x4c0a3b4,0x5ca9e51fe1eb5fde2f1444f53b122b7da72af06b84ad03c6d836490e0a07f716,0xec6dd098a36e99f2a426ba041d75dfe8aa789d4f,,
avax,0xcbc4368c66cf6206f494433a589af6ff1233c482,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,0,0.0,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,AvalancheUSDC,0,0.0,0,0x4c2e56a,0x60e566cbdaf1689c8d42ce8308b0f9c87b2a64318de5a3fb0273b7e0d3f92b19,0x381fbe6664216ae7cb97161f6f131ab7c94b9329,,
avax,0xc9d4d840d95a62d81f7aafaa53fb7b9b23575616,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,WAVAX,0,0.0,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,AvalancheUSDC,0,0.0,0,0x4df9048,0x0fb638bb91bf663808c0fe5ea8f4691a9845c1cd57444bc0d0aa74a41fbd19cf,0x02e9edce025a5b90ba0bdbcac067e7aab9be74f4,,
avax,0x17c20efff1070f2aaca8099d111b1362f5bf2716,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,WETH,0,0.0,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,AvalancheUSDC,0,0.0,0,0x4df9054,0xf3b4a166cde5f1ee47c4a4b1dfc98d3fd529c4ab3f802d4cc518910c961e0595,0x11eb82074de46d537dc8e0e39d85f5509e8f0234,,
avax,0x9b4335df75ddbe0c64a3a40cf4eb4930bba2d30b,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x152b9d0fdc40c096757f570a51e494bd4b943e50,btc.b,0,0.0,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,AvalancheUSDC,0,0.0,0,0x4df9064,0x6f52f002de11247f456566dd706eeacfaf9596cd31598227df4dbec9dd9adbd8,0x63197731adcceddef90d8b445f95c0558d85678c,,
robinhood,0x027eebbdf069f0fada45c07a70d252c83520595c,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x0bd7d308f8e1639fab988df18a8011f41eacad73,WETH,0,0.0,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0,0.0,0,0xac0722,0xfe41e04814d14e94e3f838e59cec2879744df39d3e1e0e1748849f32cde68689,0x080132d914ea5acbfabe76d88ad588a10f6a1028,,
robinhood,0xf69f2921068db8addc4b52dae844413f7ee66b13,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x020bfc650a365f8bb26819deaabf3e21291018b4,CASHCAT,0,0.0,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0,0.0,0,0xc6d25c,0x00c57350886905afeaaa33abf6a64db12b8c7f9a58a2c4fc0d7299deb531b130,0x05eba2498cbbe02365a6e90ce1ae366224b417a9,,
robinhood,0x4af5b43f98bac49d194f7570e24568368f6ae2df,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x39dbed3a2bd333467115de45665cc57f813c4571,PONS,0,0.0,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0,0.0,0,0xf0e21a,0x61a8bdc708000a0ff7af53e4175fce00431f52bb783832f7ab871520b3f6eb39,0xb94b3e5f470a266f00db54b3588f873a7c51dd2f,,
robinhood,0xa992d98df201f222f1a8ae5b024329f7f325cbd6,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x0bd7d308f8e1639fab988df18a8011f41eacad73,WETH,0,0.0,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0,0.0,0,0xfcc62c,0xe1f306ae052e3e5ec3a25a0fcdd78fed5a9933edd91f93ad00807e3ab92cf2b2,0x22bf368b957b9e317cebee0f600e904023b9b1aa,,
robinhood,0x86585b67e28cacd7b1e9c4a324b54f5127b16773,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x0bd7d308f8e1639fab988df18a8011f41eacad73,WETH,0,0.0,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0,0.0,0,0xfcfecb,0xc31871a5f380bf2ef238dbb0a179fd923fc44dcd32ec3959a0bedf7226f50a2e,0x1df368f7040f179766618576159bd8c50de93961,,
robinhood,0xe160fbf25b3ca404c3e54cf6b7777bcd1e46238a,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x0bd7d308f8e1639fab988df18a8011f41eacad73,WETH,0,0.0,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0,0.0,0,0xfee23e,0xa2dacd8b46303ba595bf7081eaa63e8dec2c5d82e872e16e0660543abe2c2137,0x6f9b877e2329cfedbaaf12423ba0cb92bf7b8842,,
robinhood,0x5bf0b7a40a4166e4549524198b512db8d722d155,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x39dbed3a2bd333467115de45665cc57f813c4571,PONS,0,0.0,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0,0.0,0,0xff0564,0xdd707ffb49dffb69923b2119fdd13c014c3a49f3547e262ae35eeef9423fac5b,0x00df468273636048201e418d00ec162202eb797f,,
robinhood,0xd289c9e70ffbd357d0a6b8d3eaef304b72076555,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x020bfc650a365f8bb26819deaabf3e21291018b4,CASHCAT,0,0.0,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0,0.0,0,0xff0a40,0xd91f7a53e7b28a67fcc90e2877263bfdc1535ae684c60df47adac41e695f2694,0x31dee27bb00f93436b709e8e4ebbe0dbdbf19bc0,,
robinhood,0x798705cd91b62ef26502bf6b42f7747bbc9f710b,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x1b0e319c6a659f002271b69db8a7df2f911c153e,GME,0,0.0,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0,0.0,0,0x132bfa3,0x40ef17da4dbcd0fd6a61fc5cdf70e57992e4b5cb35ef491738688bab900edc93,0xb8e78b9286859c92afb0a4e38c30277d89366897,,
robinhood,0x98f4209e2b02d3540575530bcdc42472fe2f1ad0,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0xd0601ce157db5bdc3162bbac2a2c8af5320d9eec,NVDA,0,0.0,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0,0.0,0,0x132bfc3,0x9cd7751c3b3d8d3b97d60d067ed69cbed617361c51927b12cde4be81cb38df2b,0x05f28005a30431610f8a1c201df5f335272bc154,,
robinhood,0x1bb1f2349fd11d67e977d9e49848043e407cdd10,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x4a0e65a3eccec6dbe60ae065f2e7bb85fae35eea,SPCX,0,0.0,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0,0.0,0,0x132bff5,0xccfab9efd04bdd5d1ded996a01cb8a1ccc88be71275286f39a5108f4c9712ac7,0x98e31f6b8be7693d389ff3d37a5ca4d6cf1d52f0,,
robinhood,0x813c6283bbca33bb13c808f83a85d353ea26b074,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x0bd7d308f8e1639fab988df18a8011f41eacad73,WETH,0,0.0,0x5fc5360d0400a0fd4f2af552add042d716f1d168,USDG,0,0.0,0,0x14f13e1,0x6165eab038c9953abb19eb0cf622af3a8a84fcaebd76a700f8b89e3639743e63,0x0dbdb50ec1534c565b32bb2f5e89178a2c4689f5,,
bsc,0x1f042b7bec479db7304b53f2511c7f206fe82cdb,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,WBNB,0,0.0,0x55d398326f99059ff775485246999027b3197955,USDT,0,0.0,0,0x50339c4,0x55da2d688bdd35f59079f34d3c87943f27e9cb426f644ff763d5926562c26697,0x84dcebe88eed6ba5dea56cf9940b03d0e13cdcc3,,
bsc,0xd4731c592e65d190a6a5f691646a5e80b52fcf4a,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x2170ed0880ac9a755fd29b2688956bd959f933f8,WETH,0,0.0,0x55d398326f99059ff775485246999027b3197955,USDT,0,0.0,0,0x510e563,0xbdbd7edc1f84299d8d9b6169e51b57d376470b40a348e05e180104b01fbcf028,0xef3690cbb1217410833f093ce56f7a1603787cad,,
bsc,0x3f57de6b46375e68d73675bf3e5bc64e5d76b329,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x7130d2a12b9bcbfae4f2634d864a1ee1ce3ead9c,BTCB,0,0.0,0x55d398326f99059ff775485246999027b3197955,USDT,0,0.0,0,0x5110fc1,0xf05038fbcf2cc63e6dbd2f7e6ae0c1a4a8b3607634152ade3ef27425c752ae4e,0xef3690cbb1217410833f093ce56f7a1603787cad,,
bsc,0xe02b59e0595c3520bf562b2248a6f3b0cb6f6e49,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x7083609fce4d1d8dc0c979aab8c869ea2c873402,DOT,0,0.0,0x55d398326f99059ff775485246999027b3197955,USDT,0,0.0,0,0x52e12fa,0x522bebfe5e5560a6fb32c80b43f9e446f79c7e8dbf56a43a1a3f735e737a3a5f,0xef3690cbb1217410833f093ce56f7a1603787cad,,
bsc,0xef32679f2b03c4befec8d9b88ba261ebbc93baeb,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,WBNB,0,0.0,0x55d398326f99059ff775485246999027b3197955,USDT,0,0.0,0,0x55aa9a4,0x8230d7bfb9be7bc4ad34a1e3b43bfec04456be9615111d42f8dbeda072808818,0x4288a8d6628abf982517ccbd2445b097ec4745f1,,
bsc,0x08d5ff6aacda2e5b32cdc7f2f8c0f09e8468f711,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x7130d2a12b9bcbfae4f2634d864a1ee1ce3ead9c,BTCB,0,0.0,0x55d398326f99059ff775485246999027b3197955,USDT,0,0.0,0,0x55aa9c1,0x04fd4f8177821fb17825abd2a356e14c9d48512146aaba91cfea57a32b030b5c,0xa6cb0490c15dec617d62b8020be8ee75af55994f,,
bsc,0x7a60afb024207e7f01449caf4eacc25681d3bd6b,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x2170ed0880ac9a755fd29b2688956bd959f933f8,WETH,0,0.0,0x55d398326f99059ff775485246999027b3197955,USDT,0,0.0,0,0x55aa9d8,0x13ee4e6cc9a65cd3cf5dde790ca5b910ecd77505c325de3634ab5c6787bae7c8,0x63441ac2159fb7567b372609b4f30e526af45286,,
bsc,0x02250ca51f931534d0e1a7a31381e73e727724eb,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x7083609fce4d1d8dc0c979aab8c869ea2c873402,DOT,0,0.0,0x55d398326f99059ff775485246999027b3197955,USDT,0,0.0,0,0x55aa9f0,0x40710c4067e1fffcd36ad1d59e26be6834d41f21f3969853589400a94d3fcb7f,0xab73a3b8d606198287abd5e5b0664d50fb2b47e2,,
bsc,0x7177127f681f42415232665ef0aa1970d5157781,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,WBNB,0,0.0,0x55d398326f99059ff775485246999027b3197955,USDT,0,0.0,0,0x55b4ec4,0x3a71017d5d8e0639b0c2f5038871850f2e380e70a89ec1db075e36329fa2aa8e,0x4288a8d6628abf982517ccbd2445b097ec4745f1,,
bsc,0x0641ba8c22e2016742732d15c7c203c82d73ebae,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x7130d2a12b9bcbfae4f2634d864a1ee1ce3ead9c,BTCB,0,0.0,0x55d398326f99059ff775485246999027b3197955,USDT,0,0.0,0,0x55b4ed9,0x40f877253eedbe75f61f5ddce2513656d7e4d4d72ce34716a749d523f2c84cd8,0xa6cb0490c15dec617d62b8020be8ee75af55994f,,
bsc,0x2ecabf4d9ffa8b25bc45c43e41d5cca26ee6daa9,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x2170ed0880ac9a755fd29b2688956bd959f933f8,WETH,0,0.0,0x55d398326f99059ff775485246999027b3197955,USDT,0,0.0,0,0x55b4eee,0x54362aa6cc0010dbbb1c84dd0102ff0a6833f7e98e53b4d6f92c9b2ed72003d7,0x63441ac2159fb7567b372609b4f30e526af45286,,
bsc,0x8f279a4cdec60bb42547728615ebb7a634714c70,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x7083609fce4d1d8dc0c979aab8c869ea2c873402,DOT,0,0.0,0x55d398326f99059ff775485246999027b3197955,USDT,0,0.0,0,0x55b4f05,0xbd25e2c86d13f48e5c5cc4a76127827d9d2e488b230181a1d564d51e465df1c6,0xab73a3b8d606198287abd5e5b0664d50fb2b47e2,,
bsc,0x9c040b82e827991fbea05cd0dec05e06e913ef91,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x205812cdbed920aff76c6580abd681a46d11efc7,QQQB,0,0.0,0x55d398326f99059ff775485246999027b3197955,USDT,0,0.0,0,0x6ca0f0b,0x5088fc20c70383295da19d264e168e5562c29c7c9119d4f1173356bbf3a06517,0x43514565e14611e19ca95428283cab6d41550d6b,,
bsc,0x3963c63e53cb8a2aac8bdded6467d8a6c1ee640d,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0x205812cdbed920aff76c6580abd681a46d11efc7,QQQB,0,0.0,0x55d398326f99059ff775485246999027b3197955,USDT,0,0.0,0,0x6ca1bad,0xfc8a8bd713dc9197767cc43ceab5ec43b300c94f006f858058db271647ede424,0x43514565e14611e19ca95428283cab6d41550d6b,,
bsc,0x6d1a8a3f57db39c5081d00f19eba6ed40c5838aa,0xe22F9fc0f04486dE25ed6CF1800a4a47aFD82e0C,legacy(A),0xbe9d156892e55e7154bcd3cb0fea677f9d3103e1,SPCXB,0,0.0,0x55d398326f99059ff775485246999027b3197955,USDT,0,0.0,0,0x6de2604,0x50d3eabd270629da40196578cfb7d467bbf50f865c73a4a3708b812cbb47bc85,0x0e4b15f2058d004bbb042edf05cd2138e30166ed,,
ethereum,0xe8719f3dfa613e1f94230d31c93e5c6db0986010,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,0,0.0,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,0,0.0,0,0x187a702,0x453594099231bcd1b8dcc8dbc3eff06bd55c0fa5e650c253e1c74097ab6c1e93,0x59f82f57284331c6be045465a9a8dda53bd018b8,0x05af07e7fedc42999eb00c666d1a6c76c0806f0f,0xde0ae901fe81c82ce26d6cbdc671125e5fd8f8ae
ethereum,0x5e139a17d8790a5382e088ae5631b5100f3c8b53,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,cbBTC,0,0.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,0,0.0,0,0x187a706,0x8cf4a14a1b86db18bbe9442889cc80af928747a0c2e24ac07d7d2a393c0e614f,0xa43356d9ee385d09c8fd8253c4104416bb26defd,0x05af07e7fedc42999eb00c666d1a6c76c0806f0f,0xde0ae901fe81c82ce26d6cbdc671125e5fd8f8ae
ethereum,0x6c74efe9b746fec261c160a964cb9ad73f11268e,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,0,0.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,0,0.0,0,0x187a755,0xc8232d476aec25fb1cd541f57300e274ff3a07379f98f695a767dbb74e4c4957,0x4320ec5a689b8589416413e277df0cc1b858aa4d,0x05af07e7fedc42999eb00c666d1a6c76c0806f0f,0xde0ae901fe81c82ce26d6cbdc671125e5fd8f8ae
ethereum,0x5bdc5d5f5b0ac7b806360a9e7604cc909c7f94ef,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x6c3ea9036406852006290770bedfcaba0e23a0e8,PYUSD,0,0.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,0,0.0,0,0x1888bb2,0xef9a1e71dd1e0e9e3ce200a0972008d7cae58ba300891573343ebfb29cebb805,0x41aadf53be066b77b9ac31e73e3f62980d254191,0x05af07e7fedc42999eb00c666d1a6c76c0806f0f,0xde0ae901fe81c82ce26d6cbdc671125e5fd8f8ae
arbitrum,0x861e854850e6e077c4f5ee6b819c67689c338c88,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,0,0.0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,USDT0,0,0.0,0,0x1d2464d1,0x3f5900333002dd7b32e0c5dcc63fc79f9c0c377296944ead3f42acb1c5337ef6,0x819ed09e5ab1470b9f4ec79dc2c4931af2c1d803,0x05af07e7fedc42999eb00c666d1a6c76c0806f0f,0xde0ae901fe81c82ce26d6cbdc671125e5fd8f8ae
arbitrum,0xfb2fcc3fbc1ec55d58a40aee354b0f8e7f5e2246,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x82af49447d8a07e3bd95bd0d56f35241523fbab1,WETH,0,0.0,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,0,0.0,0,0x1d2464de,0x04932a73f029821a2f79f22fd63906eb138c0ecf20354fb984b2ffefb789efb7,0x2b7672aa254f563ebd567fa8277f52a05ebd0c65,0x05af07e7fedc42999eb00c666d1a6c76c0806f0f,0xde0ae901fe81c82ce26d6cbdc671125e5fd8f8ae
arbitrum,0x69e66bb6a4f79c76135f52bb70dc03102894d7a9,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,WBTC,0,0.0,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,0,0.0,0,0x1d2464ec,0x7d3d68e2bf64da49d36db6063bbf61520e3041be36c32fa07c726a1ab75d9d44,0xeb544c83e8c5f5d5970afb3d6dd1787aec6b9d09,0x05af07e7fedc42999eb00c666d1a6c76c0806f0f,0xde0ae901fe81c82ce26d6cbdc671125e5fd8f8ae
arbitrum,0x7a3723e51e502f2f51981b8106247f4869704b30,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,0,0.0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,USDT0,0,0.0,0,0x1d249756,0xc20b2cf7a8873eddc85a4def5af26fd05c8ac77e90b8938055bd1055632eb1a6,0x819ed09e5ab1470b9f4ec79dc2c4931af2c1d803,0x05af07e7fedc42999eb00c666d1a6c76c0806f0f,0xde0ae901fe81c82ce26d6cbdc671125e5fd8f8ae
arbitrum,0xad5582f1ffe13935d2312e1e42924d042b76f65c,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x82af49447d8a07e3bd95bd0d56f35241523fbab1,WETH,0,0.0,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,0,0.0,0,0x1d2497a3,0xd290be8833ba974981041790d1a620a5fc785e1a7c0cc94e6ba96f2c75217be0,0x2b7672aa254f563ebd567fa8277f52a05ebd0c65,0x05af07e7fedc42999eb00c666d1a6c76c0806f0f,0xde0ae901fe81c82ce26d6cbdc671125e5fd8f8ae
arbitrum,0x464fa473ef7aff857f0f2b6d63b340a02ae5a790,0x622911384e7973439b8be305f5e3Fc3c5736EDe4,v1(B),0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,WBTC,0,0.0,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDC,0,0.0,0,0x1d2497fe,0x95d6ed4a12bdbb7dcf6dfa03e9b480998ef83cc7da866388de26afaf30500836,0xeb544c83e8c5f5d5970afb3d6dd1787aec6b9d09,0x05af07e7fedc42999eb00c666d1a6c76c0806f0f,0xde0ae901fe81c82ce26d6cbdc671125e5fd8f8ae
